nflId,height,weight,birthDate,collegeName,Position,displayName
41506,9-May,195,7/12/92,Georgia State,WR,Albert Wilson
45050,2-Jun,195,2/9/96,Virginia Tech,WR,Isaiah Ford
45474,3-Jun,217,5/12/95,"Marian, Ind.",WR,Krishawn Hogan
45574,74,225,12/7/94,South Florida,MLB,Nigel Harris
40383,73,233,4/26/90,Southern Methodist,FB,Zach Line
39986,1-Jun,241,1/26/91,Notre Dame,ILB,Manti Te'o
39961,Jun-00,214,2/15/91,Texas,SS,Kenny Vaccaro
37643,5-Jun,312,4/19/88,Hampton,T,Michael Ola
46160,2-Jun,210,1/7/96,Central Florida,WR,Tre'Quan Smith
41984,77,255,4/13/92,Assumption,TE,Scott Simonson
45312,Jun-00,194,6/14/95,Georgia,FS,Maurice Smith
46983,1-Jun,177,8/30/96,Western Michigan,CB,Sam Beal
31228,4-Jun,315,4/27/83,Utah State,T,Donald Penn
42393,11-May,193,1/2/94,Florida State,CB,Ronald Darby
37139,10-May,192,8/22/90,Kentucky,WR,Randall Cobb
39951,5-Jun,275,5/29/89,Brigham Young,DE,Ezekiel Ansah
35656,74,245,3/3/88,Florida State,OLB,Dekoda Watson
48847,11-May,170,8/30/96,South Carolina State,CB,Alex Brown
40142,10-May,224,11/23/91,LSU,RB,Spencer Ware
43486,Jun-00,239,10/26/93,Northwestern,FB,Dan Vitale
40445,75,300,12/29/89,Kent State,G,Josh Kline
42431,5-Jun,252,10/29/94,Louisiana State,DE,Danielle Hunter
43343,10-May,192,11/12/93,Clemson,CB,Mackensie Alexander
46243,4-Jun,207,10/10/94,South Florida,WR,Marquez Valdes-Scantling
46770,3-Jun,320,12/21/92,Georgia,DT,John Atkins
48700,3-Jun,237,2/27/97,Princeton,TE,Jesper Horsted
42382,3-Jun,320,1/6/94,Florida State,NT,Eddie Goldman
46439,77,309,5/2/96,Richmond,T,Alex Light
39038,78,277,6/6/89,Mississippi,TE,Bradley Sowell
35657,7-Jun,320,8/8/88,West Texas A&M,T,J'Marcus Webb
44980,75,266,9/16/94,Youngstown State,DE,Avery Moss
41408,3-Jun,315,6/23/91,Florida,C,Jon Halapio
46071,11-May,233,2/9/97,Penn State,RB,Saquon Barkley
46740,2-Jun,205,8/19/96,San Diego State,DB,Kam Kelly
43753,3-Jun,261,4/1/93,Arizona,DE,Reggie Gilbert
46832,5-Jun,258,8/26/95,Minnesota,P,Ryan Santoso
48520,5-Jun,350,9/1/96,Alabama-Birmingham,DT,Anthony Rush
41343,Jun-00,191,10/2/91,Oklahoma,CB,Aaron Colvin
47829,2-Jun,184,12/3/97,Louisiana State,CB,Greedy Williams
43780,3-Jun,294,9/16/93,Florida Atlantic,DT,Brandin Bryant
42429,1-Jun,224,12/16/91,Northern Iowa,RB,David Johnson
44981,3-Jun,235,10/21/95,Wake Forest,OLB,Marquel Lee
42537,3-Jun,252,8/31/92,Florida State,TE,Nick O'Leary
29908,3-Jun,325,7/5/83,Nebraska,G,Richie Incognito
42572,77,258,4/9/93,Notre Dame,TE,Ben Koyack
43293,Jun-00,228,7/22/95,Ohio State,RB,Ezekiel Elliott
47819,11-May,214,1/15/96,South Carolina,WR,Deebo Samuel
35445,5-Jun,310,10/7/88,Oklahoma State,T,Russell Okung
32278,73,311,1/15/85,California,NT,Brandon Mebane
43897,10-May,200,8/16/94,Toledo,SS,Rolan Milligan
40775,1-Jun,185,11/21/89,Nebraska,K,Brett Maher
48646,7-May,173,5/29/98,Wake Forest,WR,Greg Dortch
48696,6-Jun,302,10/13/94,East Carolina,T,Garrett McGhin
40711,77,265,12/17/89,Southern California,DE,Wes Horton
47908,5-Jun,315,10/23/95,Arizona State,NT,Renell Wren
46257,75,197,9/22/93,Louisiana-Lafayette,DB,Simeon Thomas
47859,Jun-00,210,9/15/95,Ohio State,WR,Terry McLaurin
48056,2-Jun,245,10/27/95,Samford,OLB,Ahmad Gooden
43847,6-Jun,300,6/18/93,Michigan State,DE,Joel Heath
37724,10-May,199,6/18/89,Kansas,CB,Chris Harris
39012,Jun-00,219,7/23/90,Stanford,CB,Johnson Bademosi
38847,77,252,5/29/88,Michigan State,TE,Garrett Celek
37314,76,305,6/17/88,Montana State,C,Mike Person
41272,4-Jun,290,7/9/91,Colorado State,C,Weston Richburg
36071,70,175,9/30/87,Minnesota,CB,Marcus Sherels
42696,11-May,224,9/13/91,South Dakota,RB,Zach Zenner
48645,1-Jun,195,5/26/96,Akron,CB,Kyron Brown
43417,3-Jun,321,8/19/93,Missouri,C,Evan Boehm
44910,1-Jun,204,10/19/94,Grambling,WR,Chad Williams
41453,3-Jun,327,11/14/91,Wisconsin,NT,Beau Allen
42472,2-Jun,240,2/27/92,Michigan,ILB,Jake Ryan
48689,4-Jun,255,8/5/96,Tulane,TE,Charles Jones
42459,5-Jun,305,1/19/92,Delaware State,DE,Rodney Gunter
48631,2-Jun,320,9/4/97,Wofford,NT,Miles Brown
48766,6-Jun,260,11/10/95,Missouri,TE,Kendall Blanton
37092,Jun-00,204,6/6/89,Nebraska,CB,Prince Amukamara
45090,73,223,11/8/93,Miami,MLB,Jermaine Grace
48497,5-Jun,254,6/29/95,Oklahoma,TE,Carson Meier
43809,3-Jun,244,9/22/92,Ferris State,TE,Jason Vander Laan
34472,4-Jun,311,11/19/85,California,C,Alex Mack
43336,3-Jun,212,3/3/93,Ohio State,WR,Michael Thomas
40026,9-May,179,11/19/90,Texas,WR,Marquise Goodwin
46492,3-Jun,305,9/21/95,Oklahoma State,C,Brad Lundblade
47898,3-Jun,244,6/19/96,Alabama,DE,Christian Miller
48532,3-Jun,204,6/20/97,Troy,WR,Damion Willis
21213,72,212,12/28/72,South Dakota State,K,Adam Vinatieri
43010,11-May,195,6/24/93,Clemson,WR,Adam Humphries
44992,11-May,195,9/3/94,North Carolina,RB,T.J. Logan
39958,11-May,190,6/27/90,Houston,CB,D.J. Hayden
43373,11-May,198,2/13/95,Virginia Tech,CB,Kendall Fuller
41659,3-Jun,195,11/12/91,Miami,WR,Allen Hurns
35562,4-Jun,330,3/25/87,Louisiana State,DT,Al Woods
43504,2-Jun,299,2/22/94,Texas Christian,C,Joey Hunt
43556,Jun-00,184,1/12/94,Grambling State,WR,Chester Rogers
42369,2-Jun,215,9/10/93,Central Florida,WR,Breshad Perriman
44896,1-Jun,209,2/27/96,Penn State,WR,Chris Godwin
32309,76,248,5/24/84,Brown,LS,Zak DeOssie
43781,75,247,2/7/94,Harvard,TE,Ben Braunecker
31022,71,201,7/27/84,Howard,FS,Antoine Bethea
39976,2-Jun,235,9/25/91,Georgia,ILB,Alec Ogletree
39967,6-Jun,255,9/8/90,Notre Dame,TE,Tyler Eifert
45393,2-Jun,294,10/13/92,Auburn,DT,Devaroe Lawrence
47937,11-May,210,7/8/95,Florida,RB,Jordan Scarlett
41321,3-Jun,315,6/14/93,Louisiana State,G,Trai Turner
38648,70,191,11/25/89,Arkansas,WR,Jarius Wright
45567,3-Jun,242,9/2/92,Illinois,DE,Carroll Phillips
48063,7-Jun,280,11/12/95,Marshall,DE,Ryan Bee
47941,1-Jun,210,1/10/97,Miami,CB,Michael Jackson
38670,Jun-00,244,6/4/89,West Virginia,OLB,Najee Goode
44830,11-May,185,9/18/95,Southern California,CB,Adoree' Jackson
38576,11-May,240,9/28/90,California,OLB,Mychal Kendricks
48599,3-Jun,305,6/27/97,Clemson,DT,Albert Huggins
43314,Jun-00,197,5/1/95,Miami,CB,Artie Burns
35510,73,210,1/13/89,Georgia Tech,SS,Morgan Burnett
41388,1-Jun,266,2/11/92,Arkansas,DE,Chris Smith
43848,2-Jun,225,12/26/92,Memphis,WR,Tevin Jones
46306,2-Jun,245,6/22/96,San Diego State,RB,Nick Bawden
40253,3-Jun,249,8/26/90,Florida,DE,Lerentee McCray
37112,3-Jun,268,5/10/89,Pittsburgh,DE,Jabaal Sheard
48275,11-May,175,12/27/96,Kansas,DB,Shakial Taylor
47903,1-Jun,215,3/7/97,West Virginia,WR,Gary Jennings
44933,2-Jun,244,10/16/94,Michigan,OLB,Ben Gedeon
48613,76,240,10/26/95,"Charleston, W. Va.",LB,Kahzin Daniels
41486,4-Jun,300,8/25/91,Florida,C,Jonotthan Harrison
44829,3-Jun,300,1/16/95,Alabama,DT,Jonathan Allen
43328,2-Jun,251,1/8/94,Eastern Kentucky,DE,Noah Spence
35461,75,225,12/25/87,Georgia Tech,WR,Demaryius Thomas
43918,2-Jun,243,12/2/92,Texas Tech,LB,Pete Robertson
42363,Jun-00,198,5/24/93,Southern California,WR,Nelson Agholor
41247,73,211,12/21/92,Alabama,FS,Ha Ha Clinton-Dix
32230,11-May,195,1/4/85,Utah,FS,Eric Weddle
34477,75,255,5/14/86,Southern California,OLB,Clay Matthews
45034,72,202,8/5/94,Washington State,FS,Shalom Luani
48581,Jun-00,205,5/12/97,Tulane,CB,Roderic Teamer
46296,1-Jun,235,8/17/94,Ohio U.,LB,Quentin Poling
43438,11-May,213,11/16/94,UCLA,RB,Paul Perkins
41302,73,255,10/27/92,Louisville,MLB,Preston Brown
38658,5-Jun,255,10/3/88,USC,TE,Rhett Ellison
48031,5-Jun,314,1/4/96,Morgan State,T,Joshua Miles
43361,3-Jun,296,10/22/93,Florida,DE,Jonathan Bullard
42462,78,305,3/3/92,Iowa,T,Andrew Donnal
44946,8-May,185,11/4/94,North Carolina,WR,Ryan Switzer
48209,11-May,195,10/23/96,Sam Houston State,WR,Davion Davis
43431,4-Jun,270,1/21/93,Appalachian State,DE,Ronald Blair
41712,11-May,224,4/3/92,Oklahoma,RB,Damien Williams
41331,11-May,195,1/30/92,Clemson,CB,Bashaud Breeland
43318,4-Jun,296,9/19/94,Mississippi,DT,Robert Nkemdiche
46181,10-May,200,3/29/97,Miami (Fla.),HB,Mark Walton
29957,66,190,6/20/83,Kansas State,RB,Darren Sproles
47836,11-May,211,5/1/97,Penn State,RB,Miles Sanders
41579,71,248,3/30/92,Kent State,FB,Roosevelt Nix
47842,Jun-00,205,7/16/97,Ohio State,WR,Parris Campbell
42608,11-May,195,3/12/93,Auburn,FS,Jermaine Whitehead
40024,2-Jun,211,4/27/92,California,WR,Keenan Allen
44819,4-Jun,218,10/4/94,Clemson,WR,Mike Williams
43349,70,200,11/29/93,Alabama,CB,Cyrus Jones
42133,1-Jun,205,9/26/91,Wofford,P,Kasey Redfern
27091,9-May,203,5/29/75,Baylor,K,Matt Bryant
41339,74,220,2/16/91,Utah State,LB,Maurice Alexander
47921,4-Jun,256,3/14/97,Penn State,DE,Shareef Miller
42529,75,211,1/10/92,Connecticut,WR,Geremy Davis
48578,74,250,2/8/96,Virginia,LB,Chris Peace
46208,4-Jun,283,6/2/96,Miami,DE,R.J. McIntosh
43660,71,228,10/24/92,Texas A&M,RB,Tra Carson
48562,Jun-00,224,10/10/95,Oklahoma State,OLB,Justin Phillips
38596,10-May,200,1/8/91,Central Florida,CB,Josh Robinson
39222,72,208,5/18/89,Louisville,WR,Josh Bellamy
40630,72,203,11/25/88,California (PA),FS,Rontez Miles
41322,6-Jun,315,1/25/92,Miami,G,Brandon Linder
46130,4-Jun,198,9/23/96,Louisiana State,WR,D.J. Chark
37249,75,246,2/13/89,Tulsa,TE,Charles Clay
34700,74,297,1/6/87,Memphis,DT,Clinton McDonald
46107,11-May,208,8/3/97,Southern California,RB,Ronald Jones
41471,73,226,4/22/92,Oklahoma,ILB,Corey Nelson
41245,6-Jun,312,6/3/92,Tennessee,T,Ja'Wuan James
48097,2-Jun,200,11/9/96,North Carolina State,WR,Jakobi Meyers
47985,7-Jun,305,7/29/97,Ohio State,T,Isaiah Prince
29043,6-Jun,245,6/25/81,Virginia,QB,Matt Schaub
46180,2-Jun,302,10/11/95,Michigan State,C,Brian Allen
44840,6-Jun,270,11/7/94,Michigan,DE,Taco Charlton
42515,74,233,9/30/91,Oregon State,OLB,D.J. Alexander
42945,76,293,8/27/91,Miami,DT,Olsen Pierre
35072,1-Jun,240,7/31/85,Florida State,LS,Garrison Sanborn
41293,6-Jun,315,5/29/91,Missouri,C,Justin Britt
41243,2-Jun,250,6/19/92,Alabama,ILB,C.J. Mosley
38595,74,213,1/1/90,Montana,CB,Trumaine Johnson
38760,2-Jun,240,3/14/88,Penn State,ILB,Nate Stupar
45334,9-May,186,1/25/95,Florida State,WR,Bobo Wilson
41292,11-May,196,11/28/92,Louisiana State,WR,Jarvis Landry
41466,7-Jun,351,1/21/92,Miami (Fla.),T,Seantrel Henderson
42190,75,250,5/25/91,Southern Connecticut State,TE,Jerome Cunningham
43362,1-Jun,211,1/26/94,Alabama,RB,Kenyan Drake
44936,2-Jun,212,12/4/95,Michigan State,FS,Montae Nicholson
38582,1-Jun,250,10/23/89,North Carolina,ILB,Zach Brown
42354,Jun-00,190,7/25/92,Michigan State,CB,Trae Waynes
42461,2-Jun,237,8/19/92,Georgia,ILB,Ramik Wilson
43467,11-May,193,9/9/93,Georgia Tech,CB,D.J. White
46261,5-Jun,321,6/20/96,Maine,G,Jamil Demby
43429,2-Jun,194,12/23/94,Massachusetts,WR,Tajae Sharpe
36089,74,235,6/4/86,Marshall,OLB,Albert McClellan
44890,75,244,11/12/93,Alabama,OLB,Tim Williams
46790,5-Jun,217,4/30/94,Pittsburgh,P,Ryan Winslow
42907,2-Jun,225,6/20/92,Michigan,P,Matt Wile
47991,11-May,174,7/31/97,Bowling Green,WR,Scott Miller
48110,71,216,11/14/95,Rutgers,RB,Jon Hilliman
44836,Jun-00,190,6/29/95,Ohio State,CB,Gareon Conley
39966,6-Jun,332,12/5/88,Oregon,G,Kyle Long
40737,11-May,212,1/27/92,Oklahoma,SS,Tony Jefferson
43694,Jun-00,340,11/6/92,Samford,NT,Michael Pierce
48011,5-Jun,251,7/1/95,Boston College,TE,Tommy Sweeney
43871,3-Jun,252,11/17/92,Auburn,LB,Cassanova McKinzy
46514,3-Jun,316,4/1/95,Bowling Green,G,Ryan Hunter
38536,71,192,2/7/90,Louisiana State,CB,Morris Claiborne
41238,11-May,198,11/5/92,Louisiana State,WR,Odell Beckham
43931,4-Jun,245,2/10/93,Tennessee,TE,Alex Ellis
45338,4-Jun,282,4/15/93,Mississippi,DE,Fadol Brown
37267,72,208,10/18/87,Miami (Fla.),P,Matt Bosher
41549,71,224,1/28/92,Toledo,RB,David Fluellen
44884,11-May,203,3/2/95,Western Kentucky,WR,Taywan Taylor
48281,71,230,1/9/96,Iowa State,LB,Willie Harvey
47943,1-Jun,340,2/23/97,Texas A&M,DT,Daylon Mack
44849,2-Jun,200,3/30/95,East Carolina,WR,Zay Jones
38574,4-Jun,305,1/8/90,Illinois,G,Jeff Allen
48680,10-May,194,7/29/96,Bryant,WR,Tom Kennedy
40464,6-Jun,320,1/11/88,Memphis,C,Jordan Devey
38856,73,255,9/24/90,Arizona State,OLB,Vontaze Burfict
48228,3-Jun,215,3/21/96,California-Davis,WR,Keelan Doss
45570,5-Jun,255,6/11/93,Missouri,TE,Sean Culkin
37255,1-Jun,215,8/3/89,Virginia Tech,QB,Tyrod Taylor
37088,5-Jun,298,7/24/89,Florida,C,Mike Pouncey
41418,Jun-00,190,7/19/92,Notre Dame,WR,T.J. Jones
40111,5-Jun,316,12/24/90,Louisiana Tech,T,Jordan Mills
46074,4-Jun,275,6/24/96,North Carolina State,LB,Bradley Chubb
47010,2-Jun,239,12/2/94,Illinois,ILB,James Crawford
44993,3-Jun,306,6/5/94,Miami,G,Danny Isidora
43359,6-Jun,275,7/6/91,Brigham Young,TE,Bronson Kaufusi
47870,11-May,215,2/11/97,Alabama,RB,Damien Harris
39646,3-Jun,225,4/13/91,Utah,WR,Josh Gordon
38987,3-Jun,350,11/29/88,William Penn,DT,Damon Harrison
40607,72,195,9/17/90,LSU,WR,Russell Shepard
44953,Jun-00,210,10/1/94,Clemson,RB,Wayne Gallman
38556,4-Jun,258,7/21/90,Illinois,OLB,Whitney Mercilus
30315,3-Jun,240,8/26/81,Maryland,LS,Jon Condo
41251,10-May,188,6/18/91,Texas Christian,CB,Jason Verrett
41888,4-Jun,261,9/22/92,Southern California,TE,Xavier Grimble
37229,3-Jun,195,3/30/88,Stanford,CB,Richard Sherman
41614,77,261,2/12/91,Richmond,DE,Kerry Wynn
34457,4-Jun,330,1/25/87,Alabama,T,Andre Smith
38592,11-May,192,9/9/89,Vanderbilt,CB,Casey Hayward
39988,4-Jun,270,2/18/90,Florida State,DE,Tank Carradine
36473,75,255,7/23/88,Brown,FB,James Develin
46096,11-May,220,2/2/96,San Diego State,RB,Rashaad Penny
33097,74,205,4/7/86,Tennessee State,CB,Dominique Rodgers-Cromartie
42380,1-Jun,199,3/3/92,Ohio State,WR,Devin Smith
42406,3-Jun,260,6/14/93,Michigan,DE,Frank Clark
43439,Jun-00,224,11/2/94,Indiana,RB,Jordan Howard
41246,10-May,183,9/25/93,Oregon State,WR,Brandin Cooks
48473,4-Jun,280,9/12/97,Georgia,DE,Jonathan Ledbetter
46455,3-Jun,210,3/16/94,Marshall,K,Kaare Vedvik
37266,3-Jun,295,11/5/87,Cincinnati,C,Jason Kelce
37145,3-Jun,270,1/21/89,Georgia,DE,Justin Houston
48198,3-Jun,366,10/20/95,Michigan,NT,Bryan Mone
40353,2-Jun,196,10/2/89,Northern Illinois,CB,Rashaan Melvin
46735,Jun-00,230,1/2/95,Troy,RB,Jordan Chunn
43437,5-Jun,305,8/8/94,UCLA,T,Caleb Benenoch
43473,5-Jun,254,12/31/92,South Carolina,TE,Jerell Adams
45350,1-Jun,220,8/6/95,Arkansas State,MLB,Xavier Woodson-Luster
46732,1-Jun,235,9/13/94,Houston,LB,D'Juan Hines
43418,70,210,12/15/93,Texas Christian,SS,Derrick Kindred
42719,Jun-00,185,3/31/93,Coastal Carolina,DB,Denzel Rice
42750,72,232,5/25/91,Penn State,MLB,Mike Hull
43375,1-Jun,215,1/24/94,Rutgers,WR,Leonte Carroo
43737,11-May,194,9/24/92,Pittsburgh,CB,Lafayette Pitts
45184,8-May,178,4/4/95,Oregon State,WR,Victor Bolden
34483,3-Jun,305,2/16/87,Missouri,NT,Ziggy Hood
41763,6-Jun,315,8/8/91,Nebraska,T,Jeremiah Sirles
42747,1-Jun,217,7/2/92,Tennessee,P,Matt Darr
30311,5-Jun,242,12/13/78,Brigham Young,LS,John Denney
30949,1-Jun,303,6/10/83,Louisiana State,DT,Kyle Williams
41305,5-Jun,304,1/30/91,Arkansas,C,Travis Swanson
41402,5-Jun,305,1/9/91,Vanderbilt,C,Wesley Johnson
37143,2-Jun,249,1/2/88,LSU,MLB,Kelvin Sheppard
41916,10-May,203,1/10/93,Colorado State,RB,Kapri Bibbs
43414,1-Jun,241,12/6/94,Florida,ILB,Antonio Morrison
43528,2-Jun,250,8/28/93,Maine,LB,Trevor Bates
43827,1-Jun,217,6/28/94,Jacksonville,WR,Andy Jones
44865,Jun-00,191,12/31/95,Florida,CB,Teez Tabor
46202,3-Jun,205,5/23/95,Missouri,WR,J'Mon Moore
39402,10-May,210,12/17/88,Oregon,SS,Eddie Pleasant
34563,Jun-00,207,1/15/86,New Mexico,FS,Glover Quin
40200,2-Jun,197,2/1/90,Rutgers,CB,Marcus Cooper
43748,71,200,8/11/94,Louisiana Tech,SS,Kentrell Brice
46301,75,287,5/15/95,California,DT,James Looney
42422,3-Jun,243,1/20/94,Virginia,DE,Eli Harold
43850,3-Jun,255,8/6/94,South Florida,DE,Eric Lee
34695,2-Jun,309,11/23/86,LSU,DT,Ricky Jean Francois
41410,2-Jun,225,4/27/91,LSU,RB,Alfred Blue
44961,Jun-00,238,5/27/94,Ohio,OLB,Blair Brown
46246,4-Jun,255,4/24/95,Wake Forest,OLB,Duke Ejiofor
46710,72,198,11/27/95,Marshall,CB,C.J. Reavis
46839,3-Jun,251,1/27/95,North Dakota State,LB,Nick DeLuca
40163,1-Jun,246,9/10/90,Wake Forest,FB,Tommy Bohanon
45000,1-Jun,210,7/27/93,Cincinnati,CB,Mike Tyson
41373,3-Jun,215,4/11/91,Florida State,OLB,Telvin Smith
43325,1-Jun,244,9/3/95,UCLA,MLB,Myles Jack
41445,10-May,195,5/30/92,Vanderbilt,FS,Andre Hal
46295,1-Jun,229,6/17/94,Arkansas,RB,Dave Williams
35955,3-Jun,254,3/5/87,Central Michigan,OLB,Frank Zombo
42392,6-Jun,305,4/21/92,Missouri,C,Mitch Morse
30905,3-Jun,261,9/14/83,USC,DT,Frostee Rucker
41505,10-May,205,6/2/91,Abilene Christian,RB,Charcandrick West
41377,Jun-00,195,9/3/91,San Jose State,CB,Bene' Benwikere
40249,10-May,218,7/7/90,Middle Tennessee State,RB,Benny Cunningham
45265,9-May,192,10/21/93,Virginia,RB,Taquan Mizzell
40336,5-Jun,240,1/12/90,UCLA,LS,Kevin McDermott
41968,11-May,196,3/24/91,North Dakota State,CB,Marcus Williams
34891,11-May,232,8/10/87,North Dakota State,OLB,Ramon Humber
38594,4-Jun,260,2/24/90,Clemson,TE,Dwayne Allen
42887,2-Jun,220,6/8/93,Auburn,OLB,Brandon King
43530,2-Jun,209,10/16/92,Clemson,WR,Charone Peake
46528,Jun-00,224,9/14/95,Florida International,LB,Anthony Wint
39361,4-Jun,245,6/8/89,Kansas State,OLB,Emmanuel Lamur
45017,2-Jun,188,12/4/94,Mississippi,CB,Derrick Jones
44963,5-Jun,258,1/31/95,Clemson,TE,Jordan Leggett
40343,78,315,7/21/91,Texas Tech,T,LaAdrian Waddle
45010,3-Jun,220,6/29/94,Michigan,CB,Jeremy Clark
43849,78,295,11/2/92,Miami (Fla.),DE,Ufomba Kamalu
38165,4-Jun,240,4/17/88,Fresno State,OLB,Ben Jacobs
39188,1-Jun,210,2/1/89,Appalachian State,RB,Travaris Cadet
42517,10-May,215,6/23/90,Auburn,RB,Cameron Artis-Payne
43608,11-May,190,8/30/93,Memphis,WR,Mose Frazier
41736,75,200,2/26/91,Clemson,K,Chandler Catanzaro
46765,4-Jun,315,1/11/96,Clemson,G,Taylor Hearn
27132,7-Jun,295,1/18/80,North Carolina,DE,Julius Peppers
37289,6-Jun,315,11/16/87,Arkansas State,OT,Derek Newton
45397,4-Jun,300,6/21/95,Southern Mississippi,C,Cameron Tom
43304,11-May,185,7/6/94,Baylor,WR,Corey Coleman
44996,2-Jun,239,4/27/94,Georgia Southern,ILB,Ukeme Eligwe
42499,2-Jun,192,7/2/92,Michigan State,CB,Tony Lippett
43670,4-Jun,218,9/29/92,Toledo,WR,Alonzo Russell
33146,5-Jun,316,3/24/85,Toledo,G,John Greco
43506,6-Jun,280,1/7/94,Baylor,TE,Rico Gathers
43505,Jun-00,220,12/1/93,Eastern Michigan,RB,Darius Jackson
42580,9-Jun,315,8/21/92,Boston College,T,Brian Mihalik
35753,Jun-00,240,9/6/87,Duke,OLB,Vincent Rey
45216,1-Jun,230,1/9/95,Penn State,LB,Brandon Bell
46721,1-Jun,242,9/15/95,Ohio State,LB,Chris Worley
34458,2-Jun,210,2/26/87,Maryland,WR,Darrius Heyward-Bey
42032,2-Jun,253,8/17/89,Boston College,OLB,Kasim Edebali
42819,79,265,12/27/90,Eastern Kentucky,TE,Matt Lengel
37176,5-Jun,305,5/9/89,Georgia,G,Clint Boling
43450,3-Jun,315,2/23/93,Arizona State,G,Christian Westerman
34521,7-Jun,280,2/7/87,Georgia Tech,DE,Michael Johnson
46663,10-May,165,9/8/94,Kansas State,K,Matthew McCrane
42449,Jun-00,211,12/6/91,Michigan State,RB,Jeremy Langford
42846,Jun-00,229,8/4/93,Syracuse,OLB,Cameron Lynch
43869,Jun-00,209,10/14/92,South Carolina,S,Isaiah Johnson
43994,11-May,190,6/30/94,Texas A&M,CB,De'Vante Harris
45324,2-Jun,228,11/23/93,Michigan State,LB,Riley Bullough
46795,2-Jun,237,10/13/96,Western Michigan,TE,Donnie Ernsberger
37220,6-May,205,2/6/90,Oregon State,RB,Jacquizz Rodgers
35722,5-Jun,268,2/26/87,UCLA,TE,Logan Paulsen
35040,9-Jun,315,10/11/85,Southern Mississippi,T,Demar Dotson
42753,3-Jun,305,1/15/92,Illinois State,G,Michael Liedtke
43894,78,305,1/3/93,Missouri Western,T,Leonard Wester
40008,10-May,186,11/1/88,Southeastern Louisiana,CB,Robert Alford
35484,4-Jun,305,11/19/86,Utah,G,Zane Beadles
40239,7-Jun,300,5/4/88,Valdosta State,T,Ryan Schraeder
35575,Jun-00,205,6/16/88,Mississippi,FS,Kendrick Lewis
43052,2-Jun,200,1/28/93,Georgia,SS,Corey Moore
40015,2-Jun,315,12/28/89,LSU,NT,Bennie Logan
41618,4-Jun,255,1/24/91,Stanford,TE,Ryan Hewitt
42546,3-Jun,312,12/14/91,Maryland,DT,Darius Kilgo
40028,72,212,2/14/91,Georgia Southern,FS,J.J. Wilcox
39023,7-Jun,305,11/26/90,Virginia,T,Austin Pasztor
45030,4-Jun,307,8/12/94,Chattanooga,C,Corey Levin
41371,72,194,12/19/90,Tulane,WR,Ryan Grant
38543,2-Jun,220,11/27/89,Notre Dame,WR,Michael Floyd
41252,3-Jun,258,3/31/92,Louisville,LB,Marcus Smith
42423,Jun-00,198,10/19/94,Stanford,CB,Alex Carter
42759,2-Jun,238,3/28/91,Utah State,MLB,Zach Vigil
43416,74,206,5/31/94,Northern Iowa,CB,Deiondre' Hall
43494,Jun-00,182,6/20/94,Southeastern Louisiana,CB,Harlan Miller
44002,9-May,215,2/13/94,Oregon,RB,Byron Marshall
44952,74,204,12/20/93,Michigan,WR,Jehu Chesson
45605,Jun-00,200,12/21/93,Shepherd,DB,Tre Sullivan
46359,78,265,3/26/95,Pittsburgh,TE,Matt Flanagan
42995,2-Jun,235,9/17/91,Vanderbilt,LS,Andrew East
43755,10-May,189,1/23/93,East Carolina,CB,Josh Hawkins
46984,3-Jun,205,11/7/96,Virginia Tech,CB,Adonis Alexander
39956,2-Jun,323,9/14/91,Alabama,G,Chance Warmack
44998,2-Jun,307,9/2/94,Florida,DE,Caleb Brantley
45549,2-Jun,199,11/30/93,Michigan,DB,Dymonte Thomas
46365,2-Jun,249,9/27/95,Auburn,ILB,Jeff Holland
46947,Jun-00,231,11/2/95,Arkansas State,LB,Kyle Wilson
38630,10-May,175,12/29/89,Miami,WR,Travis Benjamin
42562,Jun-00,235,4/18/92,USC,MLB,Hayes Pullard
44913,Jun-00,199,10/16/94,Lamar,WR,Brendan Langley
29177,2-Jun,221,7/5/80,LSU,P,Donnie Jones
35755,1-Jun,237,5/29/86,Cincinnati,LS,Mike Windt
38628,3-Jun,300,11/5/88,Delaware,G,Gino Gradkowski
42535,1-Jun,300,1/22/94,Arkansas,DT,Darius Philon
46252,5-Jun,290,2/21/96,Arizona State,C,Sam Jones
43070,4-Jun,265,5/30/92,"Albany, N.Y.",TE,Brian Parker
35953,11-May,178,12/8/87,Miami (Fla.),CB,Sam Shields
43599,74,211,2/16/94,Ohio State,DB,Tyvis Powell
45015,1-Jun,243,3/9/94,Utah,OLB,Pita Taumoepenu
45065,9-May,205,9/3/94,North Carolina State,RB,Matt Dayes
46798,Jun-00,212,9/10/94,Northwestern,SS,Godwin Igwebuike
46313,4-Jun,265,12/23/94,Southern Methodist,OLB,Justin Lawler
46330,3-Jun,202,12/19/95,Houston,WR,Steven Dunbar
41739,5-Jun,305,11/26/90,Penn State,OT,Garry Gilliam
42845,3-Jun,265,9/21/91,Northwest Missouri State,OLB,Matt Longacre
42874,4-Jun,264,1/17/92,Towson,DE,Ryan Delaire
45638,1-Jun,199,11/11/95,USC,RB,Justin Davis
43990,2-Jun,200,5/17/94,Duke,WR,Max McCaffrey
25326,1-Jun,258,3/2/78,Florida State,K,Sebastian Janikowski
34659,5-Jun,251,6/11/87,Virginia,TE,John Phillips
39015,Jun-00,233,10/18/90,UCLA,FB,Derrick Coleman
